GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,HV5001,HV5002,HV5003,HV5004
"G4701050","2000","3","6","Tennessee","47","Loudon","105",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Loudon County",4421,14614,4114,15937
"G4701070","2000","3","6","Tennessee","47","McMinn","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McMinn County",6072,17565,5692,19686
"G4701090","2000","3","6","Tennessee","47","McNairy","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McNairy County",3037,9012,2815,9789
"G4701110","2000","3","6","Tennessee","47","Macon","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Macon County",2745,7330,2581,7730
"G4701130","2000","3","6","Tennessee","47","Madison","113",,,,,,,,,,,,,"3580","9999","9999",,,,,,,"Madison County",12193,31698,11496,36450
"G4701150","2000","3","6","Tennessee","47","Marion","115",,,,,,,,,,,,,"1560","9999","9999",,,,,,,"Marion County",3397,10143,3191,11045
"G4701170","2000","3","6","Tennessee","47","Marshall","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marshall County",3495,9627,3346,10299
"G4701190","2000","3","6","Tennessee","47","Maury","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Maury County",9333,24252,8914,26999
"G4701210","2000","3","6","Tennessee","47","Meigs","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Meigs County",1433,4110,1339,4204
"G4701230","2000","3","6","Tennessee","47","Monroe","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monroe County",5038,14224,4591,15108
"G4701250","2000","3","6","Tennessee","47","Montgomery","125",,,,,,,,,,,,,"1660","9999","9999",,,,,,,"Montgomery County",19631,47904,18591,48642
"G4701270","2000","3","6","Tennessee","47","Moore","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moore County",656,2132,681,2271
"G4701290","2000","3","6","Tennessee","47","Morgan","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morgan County",2346,8201,2229,6981
"G4701310","2000","3","6","Tennessee","47","Obion","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Obion County",3952,11787,3644,13067
"G4701330","2000","3","6","Tennessee","47","Overton","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Overton County",2374,7479,2282,7983
"G4701350","2000","3","6","Tennessee","47","Perry","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Perry County",966,2819,893,2953
"G4701370","2000","3","6","Tennessee","47","Pickett","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pickett County",561,1882,504,1998
"G4701390","2000","3","6","Tennessee","47","Polk","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Polk County",1865,6084,1753,6348
"G4701410","2000","3","6","Tennessee","47","Putnam","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Putnam County",7059,23892,6786,24578
"G4701430","2000","3","6","Tennessee","47","Rhea","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rhea County",3488,10282,3250,11380
"G4701450","2000","3","6","Tennessee","47","Roane","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Roane County",6113,19086,5476,21235
"G4701470","2000","3","6","Tennessee","47","Robertson","147",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Robertson County",7605,19343,6982,20503
"G4701490","2000","3","6","Tennessee","47","Rutherford","149",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Rutherford County",24632,66096,23464,67831
"G4701510","2000","3","6","Tennessee","47","Scott","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Scott County",2866,7627,2627,8007
"G4701530","2000","3","6","Tennessee","47","Sequatchie","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sequatchie County",1450,4225,1337,4358
"G4701550","2000","3","6","Tennessee","47","Sevier","155",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Sevier County",8457,26213,7902,28598
"G4701570","2000","3","6","Tennessee","47","Shelby","157",,,,,,,,,,,,,"4920","9999","9999",,,,,,,"Shelby County",128971,298689,124121,345691
"G4701590","2000","3","6","Tennessee","47","Smith","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Smith County",2418,6336,2091,6867
"G4701610","2000","3","6","Tennessee","47","Stewart","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stewart County",1446,4586,1502,4836
"G4701630","2000","3","6","Tennessee","47","Sullivan","163",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Sullivan County",16965,56813,16388,62882
"G4701650","2000","3","6","Tennessee","47","Sumner","165",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Sumner County",17779,46184,16410,50076
"G4701670","2000","3","6","Tennessee","47","Tipton","167",,,,,,,,,,,,,"4920","9999","9999",,,,,,,"Tipton County",7702,17445,7294,18830
"G4701690","2000","3","6","Tennessee","47","Trousdale","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Trousdale County",918,2641,826,2874
"G4701710","2000","3","6","Tennessee","47","Unicoi","171",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Unicoi County",1859,6708,1762,7338
"G4701730","2000","3","6","Tennessee","47","Union","173",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Union County",2342,6452,2266,6748
"G4701750","2000","3","6","Tennessee","47","Van Buren","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Buren County",678,2081,587,2162
"G4701770","2000","3","6","Tennessee","47","Warren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Warren County",4606,14150,4575,14945
"G4701790","2000","3","6","Tennessee","47","Washington","179",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Washington County",11815,40357,10948,44078
"G4701810","2000","3","6","Tennessee","47","Wayne","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",1850,7348,1751,5893
"G4701830","2000","3","6","Tennessee","47","Weakley","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Weakley County",3899,13073,3637,14286
"G4701850","2000","3","6","Tennessee","47","White","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"White County",2802,8454,2652,9194
"G4701870","2000","3","6","Tennessee","47","Williamson","187",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Williamson County",19249,43121,18109,46159
"G4701890","2000","3","6","Tennessee","47","Wilson","189",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Wilson County",11830,31799,11492,33688
"G4800010","2000","3","7","Texas","48","Anderson","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Anderson County",5692,27626,5671,16120
"G4800030","2000","3","7","Texas","48","Andrews","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Andrews County",2076,4195,2011,4722
"G4800050","2000","3","7","Texas","48","Angelina","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Angelina County",11358,28044,10693,30035
"G4800070","2000","3","7","Texas","48","Aransas","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Aransas County",2779,8353,2586,8779
"G4800090","2000","3","7","Texas","48","Archer","009",,,,,,,,,,,,,"9080","9999","9999",,,,,,,"Archer County",1319,3121,1166,3248
"G4800110","2000","3","7","Texas","48","Armstrong","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Armstrong County",282,765,276,825
"G4800130","2000","3","7","Texas","48","Atascosa","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Atascosa County",6064,12757,6184,13623
"G4800150","2000","3","7","Texas","48","Austin","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Austin County",3286,8314,3080,8910
"G4800170","2000","3","7","Texas","48","Bailey","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bailey County",977,2235,1018,2364
"G4800190","2000","3","7","Texas","48","Bandera","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bandera County",2247,6568,2103,6727
"G4800210","2000","3","7","Texas","48","Bastrop","021",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Bastrop County",8620,21159,7462,20492
"G4800230","2000","3","7","Texas","48","Baylor","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baylor County",512,1481,425,1675
"G4800250","2000","3","7","Texas","48","Bee","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bee County",3829,15492,3698,9340
"G4800270","2000","3","7","Texas","48","Bell","027",,,,,,,,,,,,,"3810","9999","9999",,,,,,,"Bell County",35236,84020,33428,85290
"G4800290","2000","3","7","Texas","48","Bexar","029",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Bexar County",201618,473941,193664,523708
"G4800310","2000","3","7","Texas","48","Blanco","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Blanco County",1080,3092,964,3282
"G4800330","2000","3","7","Texas","48","Borden","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Borden County",88,281,94,266
"G4800350","2000","3","7","Texas","48","Bosque","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bosque County",2073,6222,2123,6786
"G4800370","2000","3","7","Texas","48","Bowie","037",,,,,,,,,,,,,"8360","9999","9999",,,,,,,"Bowie County",11329,33506,10880,33591
"G4800390","2000","3","7","Texas","48","Brazoria","039",,,,,,,,,,,,,"3362","1145","9999",,,,,,,"Brazoria County",35659,89063,33232,83813
"G4800410","2000","3","7","Texas","48","Brazos","041",,,,,,,,,,,,,"1260","9999","9999",,,,,,,"Brazos County",17349,59706,15355,60005
"G4800430","2000","3","7","Texas","48","Brewster","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brewster County",954,3435,1010,3467
"G4800450","2000","3","7","Texas","48","Briscoe","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Briscoe County",254,627,234,675
"G4800470","2000","3","7","Texas","48","Brooks","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brooks County",1309,2576,1206,2885
"G4800490","2000","3","7","Texas","48","Brown","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brown County",4962,13438,4739,14535
"G4800510","2000","3","7","Texas","48","Burleson","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Burleson County",2221,5726,2189,6334
"G4800530","2000","3","7","Texas","48","Burnet","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Burnet County",4255,12219,4130,13543
"G4800550","2000","3","7","Texas","48","Caldwell","055",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Caldwell County",4836,11022,4300,12036
"G4800570","2000","3","7","Texas","48","Calhoun","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calhoun County",2909,7268,2996,7474
"G4800590","2000","3","7","Texas","48","Callahan","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Callahan County",1741,4517,1633,5014
"G4800610","2000","3","7","Texas","48","Cameron","061",,,,,,,,,,,,,"1240","9999","9999",,,,,,,"Cameron County",56958,102641,56143,119485
"G4800630","2000","3","7","Texas","48","Camp","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Camp County",1556,4011,1532,4450
"G4800650","2000","3","7","Texas","48","Carson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carson County",959,2243,856,2458
"G4800670","2000","3","7","Texas","48","Cass","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cass County",3945,10655,3625,12213
"G4800690","2000","3","7","Texas","48","Castro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Castro County",1401,2742,1340,2802
"G4800710","2000","3","7","Texas","48","Chambers","071",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Chambers County",3867,9230,3668,9266
"G4800730","2000","3","7","Texas","48","Cherokee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",6171,17128,6103,17257
"G4800750","2000","3","7","Texas","48","Childress","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Childress County",1051,3614,653,2370
"G4800770","2000","3","7","Texas","48","Clay","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",1322,3991,1410,4283
"G4800790","2000","3","7","Texas","48","Cochran","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cochran County",554,1241,622,1313
"G4800810","2000","3","7","Texas","48","Coke","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coke County",500,1418,437,1509
"G4800830","2000","3","7","Texas","48","Coleman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coleman County",1071,3320,1102,3742
"G4800850","2000","3","7","Texas","48","Collin","085",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Collin County",72681,173517,68069,177408
"G4800870","2000","3","7","Texas","48","Collingsworth","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Collingsworth County",445,1096,400,1265
"G4800890","2000","3","7","Texas","48","Colorado","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Colorado County",2635,7288,2568,7899
"G4800910","2000","3","7","Texas","48","Comal","091",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Comal County",10348,27865,9663,30145
"G4800930","2000","3","7","Texas","48","Comanche","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Comanche County",1823,5031,1730,5442
"G4800950","2000","3","7","Texas","48","Concho","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Concho County",299,2251,341,1075
"G4800970","2000","3","7","Texas","48","Cooke","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cooke County",5217,12677,4749,13720
"G4800990","2000","3","7","Texas","48","Coryell","099",,,,,,,,,,,,,"3810","9999","9999",,,,,,,"Coryell County",9985,28519,9683,26791
"G4801010","2000","3","7","Texas","48","Cottle","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cottle County",233,647,228,796
"G4801030","2000","3","7","Texas","48","Crane","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crane County",659,1304,605,1428
"G4801050","2000","3","7","Texas","48","Crockett","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crockett County",583,1445,608,1463
"G4801070","2000","3","7","Texas","48","Crosby","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crosby County",1058,2299,1113,2602
"G4801090","2000","3","7","Texas","48","Culberson","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Culberson County",525,985,428,1037
"G4801110","2000","3","7","Texas","48","Dallam","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dallam County",1029,2105,963,2125
"G4801130","2000","3","7","Texas","48","Dallas","113",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Dallas County",316361,790537,301060,810941
"G4801150","2000","3","7","Texas","48","Dawson","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dawson County",2054,6313,1774,4844
"G4801170","2000","3","7","Texas","48","Deaf Smith","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Deaf Smith County",3116,5935,3083,6427
"G4801190","2000","3","7","Texas","48","Delta","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delta County",743,1872,613,2099
"G4801210","2000","3","7","Texas","48","Denton","121",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Denton County",60989,153963,58565,159459
"G4801230","2000","3","7","Texas","48","Dewitt","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"DeWitt County",2477,7829,2272,7435
"G4801250","2000","3","7","Texas","48","Dickens","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickens County",260,1314,248,940
"G4801270","2000","3","7","Texas","48","Dimmit","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dimmit County",1784,3264,1601,3599
"G4801290","2000","3","7","Texas","48","Donley","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Donley County",426,1413,438,1551
"G4801310","2000","3","7","Texas","48","Duval","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Duval County",1853,4728,2007,4532
"G4801330","2000","3","7","Texas","48","Eastland","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eastland County",2217,6642,2071,7367
"G4801350","2000","3","7","Texas","48","Ector","135",,,,,,,,,,,,,"5800","9999","9999",,,,,,,"Ector County",18615,39991,18169,44348
"G4801370","2000","3","7","Texas","48","Edwards","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Edwards County",326,769,286,781
"G4801390","2000","3","7","Texas","48","Ellis","139",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Ellis County",16926,37898,16590,39946
"G4801410","2000","3","7","Texas","48","El Paso","141",,,,,,,,,,,,,"2320","9999","9999",,,,,,,"El Paso County",110534,216618,106317,246153
"G4801430","2000","3","7","Texas","48","Erath","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Erath County",4063,12015,4068,12855
"G4801450","2000","3","7","Texas","48","Falls","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Falls County",2851,5724,2288,7713
"G4801470","2000","3","7","Texas","48","Fannin","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fannin County",3690,12904,3583,11065
"G4801490","2000","3","7","Texas","48","Fayette","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fayette County",2543,7940,2488,8833
"G4801510","2000","3","7","Texas","48","Fisher","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fisher County",534,1569,509,1732
"G4801530","2000","3","7","Texas","48","Floyd","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Floyd County",1284,2502,1149,2836
"G4801550","2000","3","7","Texas","48","Foard","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Foard County",201,547,221,653
"G4801570","2000","3","7","Texas","48","Fort Bend","157",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Fort Bend County",58425,117936,55076,123015
"G4801590","2000","3","7","Texas","48","Franklin","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",1208,3421,1112,3717
"G4801610","2000","3","7","Texas","48","Freestone","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Freestone County",2167,7225,1992,6483
"G4801630","2000","3","7","Texas","48","Frio","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Frio County",2497,6505,2169,5081
"G4801650","2000","3","7","Texas","48","Gaines","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gaines County",2581,4583,2450,4853
"G4801670","2000","3","7","Texas","48","Galveston","167",,,,,,,,,,,,,"3362","2920","9999",,,,,,,"Galveston County",33935,88225,32792,95206
"G4801690","2000","3","7","Texas","48","Garza","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Garza County",738,1814,628,1692
"G4801710","2000","3","7","Texas","48","Gillespie","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gillespie County",2162,7637,2298,8717
"G4801730","2000","3","7","Texas","48","Glasscock","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Glasscock County",238,489,241,438
"G4801750","2000","3","7","Texas","48","Goliad","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Goliad County",952,2495,850,2631
"G4801770","2000","3","7","Texas","48","Gonzales","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gonzales County",2649,6461,2556,6962
"G4801790","2000","3","7","Texas","48","Gray","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gray County",2786,8788,2638,8532
"G4801810","2000","3","7","Texas","48","Grayson","181",,,,,,,,,,,,,"7640","9999","9999",,,,,,,"Grayson County",14395,39206,13459,43535
"G4801830","2000","3","7","Texas","48","Gregg","183",,,,,,,,,,,,,"4420","9999","9999",,,,,,,"Gregg County",15424,38603,14392,42960
"G4801850","2000","3","7","Texas","48","Grimes","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grimes County",2908,9828,2906,7910
"G4801870","2000","3","7","Texas","48","Guadalupe","187",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Guadalupe County",12838,30982,12387,32816
"G4801890","2000","3","7","Texas","48","Hale","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hale County",5569,12873,5488,12672
"G4801910","2000","3","7","Texas","48","Hall","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hall County",490,1269,539,1484
"G4801930","2000","3","7","Texas","48","Hamilton","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",1060,2918,898,3353
"G4801950","2000","3","7","Texas","48","Hansford","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hansford County",769,1833,796,1971
"G4801970","2000","3","7","Texas","48","Hardeman","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hardeman County",637,1615,550,1922
"G4801990","2000","3","7","Texas","48","Hardin","199",,,,,,,,,,,,,"0840","9999","9999",,,,,,,"Hardin County",7067,16654,6255,18097
"G4802010","2000","3","7","Texas","48","Harris","201",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Harris County",503617,1187856,478523,1230582
"G4802030","2000","3","7","Texas","48","Harrison","203",,,,,,,,,,,,,"4420","9999","9999",,,,,,,"Harrison County",8571,21433,8115,23991
"G4802050","2000","3","7","Texas","48","Hartley","205",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hartley County",532,2787,617,1601
"G4802070","2000","3","7","Texas","48","Haskell","207",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Haskell County",749,2164,687,2493
"G4802090","2000","3","7","Texas","48","Hays","209",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Hays County",12406,36692,11406,37085
"G4802110","2000","3","7","Texas","48","Hemphill","211",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hemphill County",525,1166,401,1259
"G4802130","2000","3","7","Texas","48","Henderson","213",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Henderson County",9441,26541,8422,28873
"G4802150","2000","3","7","Texas","48","Hidalgo","215",,,,,,,,,,,,,"4880","9999","9999",,,,,,,"Hidalgo County",101105,174608,99405,194345
"G4802170","2000","3","7","Texas","48","Hill","217",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hill County",4301,11623,4010,12387
"G4802190","2000","3","7","Texas","48","Hockley","219",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hockley County",3403,7610,3218,8485
"G4802210","2000","3","7","Texas","48","Hood","221",,,,,,,,,,,,,"1922","2800","9999",,,,,,,"Hood County",5042,15133,4727,16198
"G4802230","2000","3","7","Texas","48","Hopkins","223",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hopkins County",4200,11340,4181,12239
"G4802250","2000","3","7","Texas","48","Houston","225",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Houston County",2701,9582,2688,8214
"G4802270","2000","3","7","Texas","48","Howard","227",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Howard County",4276,14019,3863,11469
"G4802290","2000","3","7","Texas","48","Hudspeth","229",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hudspeth County",620,1073,522,1129
"G4802310","2000","3","7","Texas","48","Hunt","231",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Hunt County",10417,27618,9853,28708
"G4802330","2000","3","7","Texas","48","Hutchinson","233",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hutchinson County",3332,8355,3208,8962
"G4802350","2000","3","7","Texas","48","Irion","235",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Irion County",246,644,226,655
"G4802370","2000","3","7","Texas","48","Jack","237",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jack County",1054,3748,1003,2958
"G4802390","2000","3","7","Texas","48","Jackson","239",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",2105,5060,1852,5374
"G4802410","2000","3","7","Texas","48","Jasper","241",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jasper County",4762,12557,4680,13605
"G4802430","2000","3","7","Texas","48","Jeff Davis","243",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jeff Davis County",267,846,274,820
"G4802450","2000","3","7","Texas","48","Jefferson","245",,,,,,,,,,,,,"0840","9999","9999",,,,,,,"Jefferson County",33496,93309,31724,93522
"G4802470","2000","3","7","Texas","48","Jim Hogg","247",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jim Hogg County",846,1732,824,1879
"G4802490","2000","3","7","Texas","48","Jim Wells","249",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jim Wells County",6309,12905,6017,14095
"G4802510","2000","3","7","Texas","48","Johnson","251",,,,,,,,,,,,,"1922","2800","9999",,,,,,,"Johnson County",18768,44450,17650,45943
"G4802530","2000","3","7","Texas","48","Jones","253",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jones County",2595,9908,2071,6211
"G4802550","2000","3","7","Texas","48","Karnes","255",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Karnes County",1723,7485,1628,4610
"G4802570","2000","3","7","Texas","48","Kaufman","257",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Kaufman County",10617,24512,10039,26145
"G4802590","2000","3","7","Texas","48","Kendall","259",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kendall County",3350,8260,3130,9003
"G4802610","2000","3","7","Texas","48","Kenedy","261",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kenedy County",71,147,54,142
"G4802630","2000","3","7","Texas","48","Kent","263",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kent County",85,327,91,356
"G4802650","2000","3","7","Texas","48","Kerr","265",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kerr County",5153,15602,4766,18132
"G4802670","2000","3","7","Texas","48","Kimble","267",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kimble County",525,1614,544,1785
"G4802690","2000","3","7","Texas","48","King","269",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"King County",62,116,57,121
"G4802710","2000","3","7","Texas","48","Kinney","271",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kinney County",427,1252,441,1259
"G4802730","2000","3","7","Texas","48","Kleberg","273",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kleberg County",4463,11284,4139,11663
"G4802750","2000","3","7","Texas","48","Knox","275",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Knox County",573,1422,612,1646
"G4802770","2000","3","7","Texas","48","Lamar","277",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lamar County",6466,16602,6193,19238
"G4802790","2000","3","7","Texas","48","Lamb","279",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lamb County",2271,4854,2085,5499
"G4802810","2000","3","7","Texas","48","Lampasas","281",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lampasas County",2564,6189,2337,6672
"G4802830","2000","3","7","Texas","48","La Salle","283",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"La Salle County",847,2288,860,1871
"G4802850","2000","3","7","Texas","48","Lavaca","285",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lavaca County",2372,6850,2263,7725
"G4802870","2000","3","7","Texas","48","Lee","287",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lee County",2361,5496,2145,5655
"G4802890","2000","3","7","Texas","48","Leon","289",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Leon County",1893,5602,1824,6016
"G4802910","2000","3","7","Texas","48","Liberty","291",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Liberty County",10049,24201,9249,26655
